fipstate,fipscty,naics,empflag,emp,qp1,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,71,212///,C,0,0,0,3,0,1,1,0,1,0,0,0,0
72,71,23----,,256,903,4137,24,15,4,3,0,1,1,0,0,0
72,71,236///,,238,854,3801,17,10,2,3,0,1,1,0,0,0
72,71,237///,,14,44,198,3,1,2,0,0,0,0,0,0,0
72,71,238///,,4,5,138,4,4,0,0,0,0,0,0,0,0
72,71,31----,,659,2345,10529,17,7,2,2,3,2,0,1,0,0
72,71,311///,,33,57,479,7,4,2,1,0,0,0,0,0,0
72,71,315///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,71,316///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,71,327///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,71,332///,B,0,0,0,3,2,0,0,0,1,0,0,0,0
72,71,334///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,71,336///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,71,337///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,71,42----,,131,710,3186,10,6,0,3,0,1,0,0,0,0
72,71,423///,,21,47,220,4,3,0,1,0,0,0,0,0,0
72,71,424///,,110,663,2966,6,3,0,2,0,1,0,0,0,0
72,71,44----,,1243,3494,15050,141,91,29,12,5,3,0,1,0,0
72,71,441///,,116,408,1776,25,21,0,2,2,0,0,0,0,0
72,71,442///,,37,86,301,6,4,0,2,0,0,0,0,0,0
72,71,443///,,10,77,378,5,4,1,0,0,0,0,0,0,0
72,71,444///,,83,211,822,15,9,4,1,1,0,0,0,0,0
72,71,445///,,354,809,3443,20,13,1,2,1,3,0,0,0,0
72,71,446///,,79,271,1058,17,7,10,0,0,0,0,0,0,0
72,71,447///,,33,77,377,13,11,1,1,0,0,0,0,0,0
72,71,448///,,159,376,1582,23,9,11,2,1,0,0,0,0,0
72,71,451///,B,0,0,0,8,7,1,0,0,0,0,0,0,0
72,71,452///,E,0,0,0,3,0,0,2,0,0,0,1,0,0
72,71,453///,A,0,0,0,6,6,0,0,0,0,0,0,0,0
72,71,48----,,12,21,88,6,6,0,0,0,0,0,0,0,0
72,71,484///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,71,488///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,71,51----,,28,101,430,3,1,1,1,0,0,0,0,0,0
72,71,512///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,71,515///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,71,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,71,52----,,86,741,3054,13,5,5,3,0,0,0,0,0,0
72,71,522///,,78,693,2871,10,3,4,3,0,0,0,0,0,0
72,71,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,71,524///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,71,53----,,26,82,347,10,8,2,0,0,0,0,0,0,0
72,71,531///,,2,6,52,4,4,0,0,0,0,0,0,0,0
72,71,532///,,24,76,295,6,4,2,0,0,0,0,0,0,0
72,71,54----,,129,764,3278,30,22,3,3,2,0,0,0,0,0
72,71,541///,,129,764,3278,30,22,3,3,2,0,0,0,0,0
72,71,56----,,33,87,331,10,8,1,1,0,0,0,0,0,0
72,71,561///,,33,87,331,10,8,1,1,0,0,0,0,0,0
72,71,61----,,140,357,1262,7,0,2,1,3,1,0,0,0,0
72,71,611///,,140,357,1262,7,0,2,1,3,1,0,0,0,0
72,71,62----,,366,1196,5204,55,41,6,4,2,2,0,0,0,0
72,71,621///,,138,431,2116,43,36,5,1,1,0,0,0,0,0
72,71,623///,B,0,0,0,7,4,1,0,1,1,0,0,0,0
72,71,624///,C,0,0,0,5,1,0,3,0,1,0,0,0,0
72,71,71----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,71,713///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,71,72----,,460,850,3720,42,23,4,5,10,0,0,0,0,0
72,71,721///,,84,159,685,4,0,0,2,2,0,0,0,0,0
72,71,722///,,376,691,3035,38,23,4,3,8,0,0,0,0,0
72,71,81----,,100,281,1266,32,24,5,2,1,0,0,0,0,0
72,71,811///,,17,41,154,11,11,0,0,0,0,0,0,0,0
72,71,812///,,31,104,441,9,5,3,1,0,0,0,0,0,0
72,71,813///,,52,136,671,12,8,2,1,1,0,0,0,0,0
72,71,99----,,60,134,593,23,19,3,1,0,0,0,0,0,0
72,73,------,,2179,11071,43052,95,62,19,7,3,1,2,0,0,1
72,73,23----,,295,948,4037,9,6,0,1,1,0,1,0,0,0
72,73,236///,B,0,0,0,8,6,0,1,1,0,0,0,0,0
72,73,237///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,73,31----,G,0,0,0,5,2,0,1,0,0,1,0,0,1
72,73,311///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,325///,G,0,0,0,2,0,0,0,0,0,1,0,0,1
72,73,327///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,73,42----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,73,423///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,73,44----,,202,517,2386,33,22,8,1,1,1,0,0,0,0
72,73,441///,,94,222,969,5,3,1,0,0,1,0,0,0,0
72,73,442///,,3,7,98,3,3,0,0,0,0,0,0,0,0
72,73,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,444///,,9,25,114,4,4,0,0,0,0,0,0,0,0
72,73,445///,,8,17,175,4,3,1,0,0,0,0,0,0,0
72,73,446///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,73,447///,,8,21,88,3,2,1,0,0,0,0,0,0,0
72,73,448///,,23,63,283,6,4,2,0,0,0,0,0,0,0
72,73,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,452///,B,0,0,0,2,0,0,1,1,0,0,0,0,0
72,73,454///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,73,48----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,484///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,485///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,52----,,36,175,705,4,1,2,0,1,0,0,0,0,0
72,73,522///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,73,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,73,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,53----,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,73,531///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,73,532///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,54----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,541///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,56----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,561///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,62----,B,0,0,0,11,8,3,0,0,0,0,0,0,0
72,73,621///,B,0,0,0,9,7,2,0,0,0,0,0,0,0
72,73,624///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,73,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,712///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,73,72----,,83,139,574,17,10,4,3,0,0,0,0,0,0
72,73,721///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,73,722///,B,0,0,0,15,9,4,2,0,0,0,0,0,0
72,73,81----,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,73,811///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,73,813///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,73,99----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,75,------,,3900,14771,64720,300,164,65,33,28,8,1,0,0,1
72,75,21----,,119,604,2749,3,0,1,0,1,1,0,0,0,0
72,75,212///,,119,604,2749,3,0,1,0,1,1,0,0,0,0
72,75,23----,,285,829,3702,27,14,5,3,4,1,0,0,0,0
72,75,236///,C,0,0,0,10,6,1,0,2,1,0,0,0,0
72,75,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,75,238///,,139,501,2386,16,7,4,3,2,0,0,0,0,0
72,75,31----,,1225,6098,28527,17,6,3,4,3,0,0,0,0,1
72,75,311///,B,0,0,0,3,0,1,2,0,0,0,0,0,0
72,75,315///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,75,323///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,75,327///,B,0,0,0,3,1,1,0,1,0,0,0,0,0
72,75,332///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,75,334///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,75,337///,B,0,0,0,5,3,1,0,1,0,0,0,0,0
72,75,339///,G,0,0,0,1,0,0,0,0,0,0,0,0,1
72,75,42----,,56,174,771,11,7,2,2,0,0,0,0,0,0
72,75,423///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,75,424///,B,0,0,0,7,4,1,2,0,0,0,0,0,0
72,75,44----,,824,2315,9612,87,40,31,10,3,2,1,0,0,0
72,75,441///,B,0,0,0,9,4,4,0,0,1,0,0,0,0
72,75,442///,,15,41,165,3,1,2,0,0,0,0,0,0,0
72,75,443///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,75,444///,,48,116,481,9,4,4,1,0,0,0,0,0,0
72,75,445///,,184,402,1678,12,5,2,3,1,1,0,0,0,0
72,75,446///,,81,348,1410,9,5,3,0,1,0,0,0,0,0
72,75,447///,,43,88,346,12,9,2,1,0,0,0,0,0,0
72,75,448///,,132,330,1334,18,5,10,3,0,0,0,0,0,0
72,75,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,75,452///,C,0,0,0,6,1,1,2,1,0,1,0,0,0
72,75,453///,,13,26,109,4,3,1,0,0,0,0,0,0,0
72,75,454///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,75,48----,A,0,0,0,3,1,1,1,0,0,0,0,0,0
72,75,484///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,75,485///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,75,51----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,75,515///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,75,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,75,52----,,89,524,2112,9,2,4,2,1,0,0,0,0,0
72,75,522///,B,0,0,0,8,2,3,2,1,0,0,0,0,0
72,75,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,75,53----,,113,506,2046,10,6,1,1,2,0,0,0,0,0
72,75,531///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,75,532///,B,0,0,0,8,5,1,1,1,0,0,0,0,0
72,75,54----,B,0,0,0,12,11,1,0,0,0,0,0,0,0
72,75,541///,B,0,0,0,12,11,1,0,0,0,0,0,0,0
72,75,56----,,35,158,704,4,3,0,0,1,0,0,0,0,0
72,75,561///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,75,562///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,75,61----,B,0,0,0,3,1,0,0,2,0,0,0,0,0
72,75,611///,B,0,0,0,3,1,0,0,2,0,0,0,0,0
72,75,62----,,435,1613,7006,44,30,6,2,3,3,0,0,0,0
72,75,621///,,386,1452,6596,36,26,3,1,3,3,0,0,0,0
72,75,623///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,75,624///,B,0,0,0,5,2,2,1,0,0,0,0,0,0
72,75,71----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,75,713///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,75,72----,,410,1003,3483,33,17,2,7,6,1,0,0,0,0
72,75,721///,,32,81,340,3,1,0,1,1,0,0,0,0,0
72,75,722///,,378,922,3143,30,16,2,6,5,1,0,0,0,0
72,75,81----,,150,407,1717,24,15,6,1,2,0,0,0,0,0
72,75,811///,B,0,0,0,11,6,4,1,0,0,0,0,0,0
72,75,812///,,95,264,1109,11,8,1,0,2,0,0,0,0,0
72,75,813///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,75,99----,,17,45,209,9,8,1,0,0,0,0,0,0,0
72,77,------,,3690,36453,141653,241,151,36,26,17,3,6,1,1,0
72,77,23----,,232,831,3780,15,7,3,2,2,0,1,0,0,0
72,77,236///,,159,598,2825,7,4,1,0,1,0,1,0,0,0
72,77,238///,,73,233,955,8,3,2,2,1,0,0,0,0,0
72,77,31----,,1969,30787,117590,20,5,2,4,2,1,4,1,1,0
72,77,311///,,21,39,139,3,1,1,1,0,0,0,0,0,0
72,77,315///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,77,323///,,188,1160,4873,4,1,0,1,1,0,1,0,0,0
72,77,325///,G,0,0,0,4,0,0,1,0,0,1,1,1,0
72,77,326///,C,0,0,0,2,0,0,0,0,1,1,0,0,0
72,77,327///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,77,337///,B,0,0,0,3,2,0,1,0,0,0,0,0,0
72,77,339///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,77,42----,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,77,423///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,77,424///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,77,44----,,692,2123,9081,74,45,14,10,3,1,1,0,0,0
72,77,441///,,48,158,671,5,3,1,0,1,0,0,0,0,0
72,77,442///,,14,73,329,3,2,1,0,0,0,0,0,0,0
72,77,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,77,444///,,62,329,1537,7,3,2,1,1,0,0,0,0,0
72,77,445///,,303,702,3037,12,8,2,0,0,1,1,0,0,0
72,77,446///,,112,427,1681,15,9,2,3,1,0,0,0,0,0
72,77,447///,,33,79,358,11,7,4,0,0,0,0,0,0,0
72,77,448///,,57,112,507,9,5,1,3,0,0,0,0,0,0
72,77,451///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,77,452///,,49,194,809,5,1,1,3,0,0,0,0,0,0
72,77,453///,,7,17,58,3,3,0,0,0,0,0,0,0,0
72,77,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,77,48----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,77,484///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,77,52----,,73,414,1627,8,2,4,1,1,0,0,0,0,0
72,77,522///,B,0,0,0,7,2,3,1,1,0,0,0,0,0
72,77,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,77,53----,,38,127,526,11,10,1,0,0,0,0,0,0,0
72,77,531///,,21,42,179,6,6,0,0,0,0,0,0,0,0
72,77,532///,,17,85,347,5,4,1,0,0,0,0,0,0,0
72,77,54----,B,0,0,0,10,8,1,1,0,0,0,0,0,0
72,77,541///,B,0,0,0,10,8,1,1,0,0,0,0,0,0
72,77,56----,,134,694,2836,10,5,2,2,0,1,0,0,0,0
72,77,561///,,134,694,2836,10,5,2,2,0,1,0,0,0,0
72,77,61----,B,0,0,0,2,0,0,0,2,0,0,0,0,0
72,77,611///,B,0,0,0,2,0,0,0,2,0,0,0,0,0
72,77,62----,,194,492,1996,36,27,3,3,3,0,0,0,0,0
72,77,621///,C,0,0,0,29,24,2,2,1,0,0,0,0,0
72,77,623///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,77,624///,B,0,0,0,5,2,0,1,2,0,0,0,0,0
72,77,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,77,713///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,77,72----,,166,384,1666,18,10,2,2,4,0,0,0,0,0
72,77,722///,,166,384,1666,18,10,2,2,4,0,0,0,0,0
72,77,81----,,42,172,714,17,15,2,0,0,0,0,0,0,0
72,77,811///,,21,90,395,10,9,1,0,0,0,0,0,0,0
72,77,812///,,14,49,182,4,3,1,0,0,0,0,0,0,0
72,77,813///,,7,33,137,3,3,0,0,0,0,0,0,0,0
72,77,99----,A,0,0,0,15,14,1,0,0,0,0,0,0,0
72,79,------,,2015,5084,23686,188,126,31,16,8,2,4,1,0,0
72,79,23----,E,0,0,0,6,4,0,0,0,1,1,0,0,0
72,79,236///,E,0,0,0,5,3,0,0,0,1,1,0,0,0
72,79,238///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,31----,,778,1839,9612,16,9,1,1,2,0,2,1,0,0
72,79,311///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,79,314///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,315///,,669,1427,7733,3,0,0,0,0,0,2,1,0,0
72,79,321///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,79,323///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,79,327///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,79,331///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,332///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,336///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,337///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,42----,,22,74,298,3,0,3,0,0,0,0,0,0,0
72,79,423///,,22,74,298,3,0,3,0,0,0,0,0,0,0
72,79,44----,,428,1120,4658,63,42,10,7,3,0,1,0,0,0
72,79,441///,,30,88,370,11,9,1,1,0,0,0,0,0,0
72,79,442///,,4,10,36,3,3,0,0,0,0,0,0,0,0
72,79,443///,,18,56,218,3,1,1,1,0,0,0,0,0,0
72,79,444///,,99,267,1164,6,1,2,1,2,0,0,0,0,0
72,79,445///,,172,464,1751,15,10,2,1,1,0,1,0,0,0
72,79,446///,,23,68,325,6,5,0,1,0,0,0,0,0,0
72,79,447///,,52,88,365,10,6,3,1,0,0,0,0,0,0
72,79,448///,,16,39,170,5,4,0,1,0,0,0,0,0,0
72,79,452///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,454///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,79,48----,,25,40,156,3,1,0,2,0,0,0,0,0,0
72,79,484///,,25,40,156,3,1,0,2,0,0,0,0,0,0
72,79,52----,,61,271,1201,6,0,4,2,0,0,0,0,0,0
72,79,522///,B,0,0,0,5,0,3,2,0,0,0,0,0,0
72,79,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,79,53----,,8,35,130,3,2,1,0,0,0,0,0,0,0
72,79,531///,,8,35,130,3,2,1,0,0,0,0,0,0,0
72,79,54----,,17,50,510,11,10,1,0,0,0,0,0,0,0
72,79,541///,,17,50,510,11,10,1,0,0,0,0,0,0,0
72,79,56----,,8,18,56,4,4,0,0,0,0,0,0,0,0
72,79,561///,,8,18,56,4,4,0,0,0,0,0,0,0,0
72,79,61----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,79,611///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,79,62----,B,0,0,0,16,14,1,1,0,0,0,0,0,0
72,79,621///,B,0,0,0,16,14,1,1,0,0,0,0,0,0
72,79,71----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,79,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,79,713///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,79,72----,,244,525,2189,32,20,6,3,2,1,0,0,0,0
72,79,721///,,105,293,1149,7,2,2,2,0,1,0,0,0,0
72,79,722///,,139,232,1040,25,18,4,1,2,0,0,0,0,0
72,79,81----,,37,112,460,13,10,3,0,0,0,0,0,0,0
72,79,811///,B,0,0,0,7,5,2,0,0,0,0,0,0,0
72,79,812///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,79,813///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,79,99----,A,0,0,0,9,9,0,0,0,0,0,0,0,0
72,81,------,,1487,5086,21966,227,161,31,17,13,4,1,0,0,0
72,81,23----,,180,708,2692,13,7,0,3,2,1,0,0,0,0
72,81,236///,B,0,0,0,8,5,0,1,2,0,0,0,0,0
72,81,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,238///,B,0,0,0,4,1,0,2,0,1,0,0,0,0
72,81,31----,B,0,0,0,7,5,1,0,1,0,0,0,0,0
72,81,311///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,81,323///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,81,327///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,337///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,81,42----,,14,39,186,6,5,0,1,0,0,0,0,0,0
72,81,423///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,81,424///,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,81,44----,,507,1444,6757,90,69,11,6,2,2,0,0,0,0
72,81,441///,,20,55,235,9,8,1,0,0,0,0,0,0,0
72,81,442///,,10,41,157,3,2,1,0,0,0,0,0,0,0
72,81,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,444///,,32,77,306,14,12,2,0,0,0,0,0,0,0
72,81,445///,E,0,0,0,16,10,1,1,2,2,0,0,0,0
72,81,446///,,61,170,738,10,6,2,2,0,0,0,0,0,0
72,81,447///,,32,76,304,11,9,2,0,0,0,0,0,0,0
72,81,448///,,48,220,952,14,11,1,2,0,0,0,0,0,0
72,81,451///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,81,452///,B,0,0,0,4,2,1,1,0,0,0,0,0,0
72,81,453///,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,81,454///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,81,48----,,2,9,66,4,4,0,0,0,0,0,0,0,0
72,81,484///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,81,485///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,488///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,51----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,515///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,52----,,77,416,1648,12,7,3,1,1,0,0,0,0,0
72,81,522///,,62,355,1408,8,4,2,1,1,0,0,0,0,0
72,81,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,81,524///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,81,53----,,19,51,312,5,3,2,0,0,0,0,0,0,0
72,81,531///,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,81,532///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,81,54----,,69,220,1029,15,13,0,1,1,0,0,0,0,0
72,81,541///,,69,220,1029,15,13,0,1,1,0,0,0,0,0
72,81,55----,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,81,551///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,81,56----,B,0,0,0,2,1,0,0,0,1,0,0,0,0
72,81,561///,B,0,0,0,2,1,0,0,0,1,0,0,0,0
72,81,61----,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,81,611///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,81,62----,,335,1437,6094,31,17,8,1,4,0,1,0,0,0
72,81,621///,,244,949,3954,21,13,4,0,3,0,1,0,0,0
72,81,622///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,81,623///,B,0,0,0,7,3,3,1,0,0,0,0,0,0
72,81,624///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,81,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,711///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,81,72----,,106,229,990,14,8,2,3,1,0,0,0,0,0
72,81,722///,,106,229,990,14,8,2,3,1,0,0,0,0,0
72,81,81----,,29,81,328,10,8,2,0,0,0,0,0,0,0
72,81,811///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,81,812///,,7,18,87,5,5,0,0,0,0,0,0,0,0
72,81,813///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,81,99----,,6,11,64,12,12,0,0,0,0,0,0,0,0
72,83,------,E,0,0,0,64,43,10,7,4,0,0,0,0,0
72,83,23----,,95,210,889,8,4,1,2,1,0,0,0,0,0
72,83,236///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,83,237///,B,0,0,0,3,1,0,2,0,0,0,0,0,0
72,83,238///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,83,31----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,327///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,42----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,83,423///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,424///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,44----,,71,128,535,14,9,2,3,0,0,0,0,0,0
72,83,441///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,442///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,444///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,83,445///,B,0,0,0,5,3,0,2,0,0,0,0,0,0
72,83,447///,,24,38,132,4,2,1,1,0,0,0,0,0,0
72,83,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,48----,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,83,484///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,83,485///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,83,52----,A,0,0,0,3,1,2,0,0,0,0,0,0,0
72,83,522///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,83,523///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,53----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,83,531///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,83,54----,,2,4,28,3,3,0,0,0,0,0,0,0,0
72,83,541///,,2,4,28,3,3,0,0,0,0,0,0,0,0
72,83,56----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,561///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,62----,,128,418,1481,14,8,2,1,3,0,0,0,0,0
72,83,621///,A,0,0,0,6,5,1,0,0,0,0,0,0,0
72,83,622///,B,0,0,0,3,0,0,1,2,0,0,0,0,0
72,83,623///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,83,624///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,83,72----,A,0,0,0,5,4,0,1,0,0,0,0,0,0
72,83,722///,A,0,0,0,5,4,0,1,0,0,0,0,0,0
72,83,81----,A,0,0,0,5,5,0,0,0,0,0,0,0,0
72,83,811///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,83,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,813///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,83,99----,A,0,0,0,3,2,1,0,0,0,0,0,0,0
72,85,------,,7557,45074,190163,292,180,43,32,17,5,6,4,5,0
72,85,21----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,85,212///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,85,23----,,1198,5700,24271,34,15,5,5,5,3,0,0,1,0
72,85,236///,,308,1001,4769,18,8,3,1,4,2,0,0,0,0
72,85,237///,F,0,0,0,3,1,0,0,0,1,0,0,1,0
72,85,238///,C,0,0,0,13,6,2,4,1,0,0,0,0,0
72,85,31----,,4155,31865,132387,27,10,0,3,1,2,4,4,3,0
72,85,311///,E,0,0,0,5,2,0,2,0,0,0,1,0,0
