MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALARIO Total Municipio Tercer Trimestre 2022,Promedio
Ceiba,37,Equipo de Transportación                 ,336,2,*,*,*
Ceiba,37,Muebles y Productos Relacionados         ,337,0,0,0,0
Ceiba,37,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Ceiba,37,Comercio al por Mayor                    ,42,7,46,247507,5381
Ceiba,37,Comercio al Detal                        ,44-45,14,100,572823,5728
Ceiba,37,Transportación y Almacenamiento           ,48-49,3,*,*,*
Ceiba,37,Información                              ,51,0,0,0,0
Ceiba,37,Finanzas y Seguros                       ,52,3,19,103241,5434
Ceiba,37,"Bienes Raíces, Renta o Arrendamiento     ",53,5,11,78194,7109
Ceiba,37,Servicios Profesionales y Técnicos       ,54,9,30,316300,10543
Ceiba,37,Gerencia de Companías y Empresas         ,55,0,0,0,0
Ceiba,37,Servicios Adm. y Desperdicios Sólidos    ,56,5,59,291739,4945
Ceiba,37,Servicios Educativos                     ,61,6,281,2108394,7503
Ceiba,37,Servicios de Salud y Asistencia Social   ,62,12,52,297349,5718
Ceiba,37,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Ceiba,37,Alojamiento y Servicios de Alimentos     ,72,7,74,279685,3780
Ceiba,37,Otros Servicios Excepto Adm. Pública     ,81,7,17,84465,4969
Ceiba,37,Administración Pública                   ,92,7,381,1790950,4701
Ceiba,37,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Ciales,39,Total Municipio Primer Trimestre 2023 ,10,161,1804,9996213,5541
Ciales,39,"Agricultura, Bosque, Pesca y Caza        ",11,26,83,282119,3399
Ciales,39,Mineria                                  ,21,1,*,*,*
Ciales,39,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Ciales,39,Construcción                             ,23,14,86,391643,4554
Ciales,39,Manufactura                              ,31-33,10,115,709341,6168
Ciales,39,Alimentos                                ,311,5,57,291952,5122
Ciales,39,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Ciales,39,Textiles                                 ,313,0,0,0,0
Ciales,39,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Ciales,39,Ropa                                     ,315,0,0,0,0
Ciales,39,Cuero y Productos Relacionados           ,316,0,0,0,0
Ciales,39,Productos de Madera                      ,321,0,0,0,0
Ciales,39,Papel                                    ,322,0,0,0,0
Ciales,39,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Ciales,39,Productos de Petróleo y Carbón           ,324,0,0,0,0
Ciales,39,Productos Químicos                       ,325,1,*,*,*
Ciales,39,Productos de Goma y Plásticos            ,326,2,*,*,*
Ciales,39,Productos Minerales no Metálicos         ,327,0,0,0,0
Ciales,39,Industrias de Materiales Primarios       ,331,0,0,0,0
Ciales,39,Productos de Metal                       ,332,0,0,0,0
Ciales,39,Maquinaria                               ,333,0,0,0,0
Ciales,39,Computadora y Productos Electrónicos    ,334,0,0,0,0
Ciales,39,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Ciales,39,Equipo de Transportación                 ,336,0,0,0,0
Ciales,39,Muebles y Productos Relacionados         ,337,0,0,0,0
Ciales,39,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Ciales,39,Comercio al por Mayor                    ,42,4,20,106962,5348
Ciales,39,Comercio al Detal                        ,44-45,32,221,931751,4216
Ciales,39,Transportación y Almacenamiento           ,48-49,2,*,*,*
Ciales,39,Información                              ,51,0,0,0,0
Ciales,39,Finanzas y Seguros                       ,52,2,*,*,*
Ciales,39,"Bienes Raíces, Renta o Arrendamiento     ",53,3,*,*,*
Ciales,39,Servicios Profesionales y Técnicos       ,54,8,40,226681,5667
Ciales,39,Gerencia de Companías y Empresas         ,55,0,0,0,0
Ciales,39,Servicios Adm. y Desperdicios Sólidos    ,56,5,14,55833,3988
Ciales,39,Servicios Educativos                     ,61,2,323,2636852,8164
Ciales,39,Servicios de Salud y Asistencia Social   ,62,19,242,1651521,6824
Ciales,39,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Ciales,39,Alojamiento y Servicios de Alimentos     ,72,15,171,546391,3195
Ciales,39,Otros Servicios Excepto Adm. Pública     ,81,8,10,33921,3392
Ciales,39,Administración Pública                   ,92,9,387,1830997,4731
Ciales,39,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Cidra,41,Total Municipio Primer Trimestre 2023 ,10,422,6119,47088304,7695
Cidra,41,"Agricultura, Bosque, Pesca y Caza        ",11,14,25,69743,2790
Cidra,41,Mineria                                  ,21,0,0,0,0
Cidra,41,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Cidra,41,Construcción                             ,23,18,72,435269,6045
Cidra,41,Manufactura                              ,31-33,35,1146,14071148,12278
Cidra,41,Alimentos                                ,311,7,*,*,*
Cidra,41,Productos de Tabaco y Bebidas            ,312,4,58,417711,7202
Cidra,41,Textiles                                 ,313,0,0,0,0
Cidra,41,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Cidra,41,Ropa                                     ,315,2,*,*,*
Cidra,41,Cuero y Productos Relacionados           ,316,0,0,0,0
Cidra,41,Productos de Madera                      ,321,0,0,0,0
Cidra,41,Papel                                    ,322,0,0,0,0
Cidra,41,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Cidra,41,Productos de Petróleo y Carbón           ,324,0,0,0,0
Cidra,41,Productos Químicos                       ,325,2,*,*,*
Cidra,41,Productos de Goma y Plásticos            ,326,2,*,*,*
Cidra,41,Productos Minerales no Metálicos         ,327,0,0,0,0
Cidra,41,Industrias de Materiales Primarios       ,331,1,*,*,*
Cidra,41,Productos de Metal                       ,332,6,135,1193267,8839
Cidra,41,Maquinaria                               ,333,2,*,*,*
Cidra,41,Computadora y Productos Electrónicos    ,334,0,0,0,0
Cidra,41,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Cidra,41,Equipo de Transportación                 ,336,1,*,*,*
Cidra,41,Muebles y Productos Relacionados         ,337,4,5,29472,5894
Cidra,41,Industrias Manufactureras Misceláneas    ,339,2,*,*,*
Cidra,41,Comercio al por Mayor                    ,42,10,69,1004917,14564
Cidra,41,Comercio al Detal                        ,44-45,101,1093,6103121,5584
Cidra,41,Transportación y Almacenamiento           ,48-49,20,150,1271218,8475
Cidra,41,Información                              ,51,7,*,*,*
Cidra,41,Finanzas y Seguros                       ,52,7,55,382293,6951
Cidra,41,"Bienes Raíces, Renta o Arrendamiento     ",53,12,53,256110,4832
Cidra,41,Servicios Profesionales y Técnicos       ,54,20,49,300172,6126
Cidra,41,Gerencia de Companías y Empresas         ,55,2,*,*,*
Cidra,41,Servicios Adm. y Desperdicios Sólidos    ,56,14,217,1246981,5746
Cidra,41,Servicios Educativos                     ,61,5,623,5119038,8217
Cidra,41,Servicios de Salud y Asistencia Social   ,62,70,952,7681056,8068
Cidra,41,"Arte, Entretenimiento y Recreación       ",71,3,4,29180,7295
Cidra,41,Alojamiento y Servicios de Alimentos     ,72,51,706,2726965,3863
Cidra,41,Otros Servicios Excepto Adm. Pública     ,81,22,215,1329569,6184
Cidra,41,Administración Pública                   ,92,10,497,2602971,5237
Cidra,41,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Coamo,43,Total Municipio Primer Trimestre 2023 ,10,341,3683,22461918,6099
Coamo,43,"Agricultura, Bosque, Pesca y Caza        ",11,32,146,651875,4465
Coamo,43,Mineria                                  ,21,0,0,0,0
Coamo,43,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Coamo,43,Construcción                             ,23,17,131,695368,5308
Coamo,43,Manufactura                              ,31-33,27,525,4005494,7630
Coamo,43,Alimentos                                ,311,9,134,649542,4847
Coamo,43,Productos de Tabaco y Bebidas            ,312,2,*,*,*
Coamo,43,Textiles                                 ,313,0,0,0,0
Coamo,43,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Coamo,43,Ropa                                     ,315,1,*,*,*
Coamo,43,Cuero y Productos Relacionados           ,316,0,0,0,0
Coamo,43,Productos de Madera                      ,321,0,0,0,0
Coamo,43,Papel                                    ,322,0,0,0,0
Coamo,43,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Coamo,43,Productos de Petróleo y Carbón           ,324,0,0,0,0
Coamo,43,Productos Químicos                       ,325,1,*,*,*
Coamo,43,Productos de Goma y Plásticos            ,326,0,0,0,0
Coamo,43,Productos Minerales no Metálicos         ,327,3,*,*,*
Coamo,43,Industrias de Materiales Primarios       ,331,0,0,0,0
Coamo,43,Productos de Metal                       ,332,2,*,*,*
Coamo,43,Maquinaria                               ,333,0,0,0,0
Coamo,43,Computadora y Productos Electrónicos    ,334,0,0,0,0
Coamo,43,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Coamo,43,Equipo de Transportación                 ,336,0,0,0,0
Coamo,43,Muebles y Productos Relacionados         ,337,5,*,*,*
Coamo,43,Industrias Manufactureras Misceláneas    ,339,2,*,*,*
Coamo,43,Comercio al por Mayor                    ,42,5,12,79131,6594
Coamo,43,Comercio al Detal                        ,44-45,79,638,3189580,4999
Coamo,43,Transportación y Almacenamiento           ,48-49,4,*,*,*
Coamo,43,Información                              ,51,5,16,56898,3556
Coamo,43,Finanzas y Seguros                       ,52,9,150,1150363,7669
Coamo,43,"Bienes Raíces, Renta o Arrendamiento     ",53,4,14,64003,4572
Coamo,43,Servicios Profesionales y Técnicos       ,54,21,50,427271,8545
Coamo,43,Gerencia de Companías y Empresas         ,55,0,0,0,0
Coamo,43,Servicios Adm. y Desperdicios Sólidos    ,56,8,42,185140,4408
Coamo,43,Servicios Educativos                     ,61,4,677,5318265,7856
Coamo,43,Servicios de Salud y Asistencia Social   ,62,45,270,1537485,5694
Coamo,43,"Arte, Entretenimiento y Recreación       ",71,3,3,23079,7693
Coamo,43,Alojamiento y Servicios de Alimentos     ,72,48,407,1179403,2898
Coamo,43,Otros Servicios Excepto Adm. Pública     ,81,14,34,168739,4963
Coamo,43,Administración Pública                   ,92,15,453,2620473,5785
Coamo,43,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Comerío,45,Total Municipio Primer Trimestre 2023 ,10,137,1827,10702605,5858
Comerío,45,"Agricultura, Bosque, Pesca y Caza        ",11,25,58,197094,3398
Comerío,45,Mineria                                  ,21,0,0,0,0
Comerío,45,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Comerío,45,Construcción                             ,23,8,52,376002,7231
Comerío,45,Manufactura                              ,31-33,5,20,78351,3918
Comerío,45,Alimentos                                ,311,1,*,*,*
Comerío,45,Productos de Tabaco y Bebidas            ,312,2,*,*,*
Comerío,45,Textiles                                 ,313,0,0,0,0
Comerío,45,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Comerío,45,Ropa                                     ,315,1,*,*,*
Comerío,45,Cuero y Productos Relacionados           ,316,0,0,0,0
Comerío,45,Productos de Madera                      ,321,0,0,0,0
Comerío,45,Papel                                    ,322,0,0,0,0
Comerío,45,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Comerío,45,Productos de Petróleo y Carbón           ,324,0,0,0,0
Comerío,45,Productos Químicos                       ,325,0,0,0,0
Comerío,45,Productos de Goma y Plásticos            ,326,0,0,0,0
Comerío,45,Productos Minerales no Metálicos         ,327,0,0,0,0
Comerío,45,Industrias de Materiales Primarios       ,331,0,0,0,0
Comerío,45,Productos de Metal                       ,332,0,0,0,0
Comerío,45,Maquinaria                               ,333,0,0,0,0
Comerío,45,Computadora y Productos Electrónicos    ,334,0,0,0,0
Comerío,45,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Comerío,45,Equipo de Transportación                 ,336,0,0,0,0
Comerío,45,Muebles y Productos Relacionados         ,337,1,*,*,*
Comerío,45,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Comerío,45,Comercio al por Mayor                    ,42,4,87,377051,4334
Comerío,45,Comercio al Detal                        ,44-45,31,371,2140149,5769
Comerío,45,Transportación y Almacenamiento           ,48-49,10,31,246142,7940
Comerío,45,Información                              ,51,0,0,0,0
Comerío,45,Finanzas y Seguros                       ,52,3,45,281825,6263
Comerío,45,"Bienes Raíces, Renta o Arrendamiento     ",53,2,*,*,*
Comerío,45,Servicios Profesionales y Técnicos       ,54,3,8,27776,3472
Comerío,45,Gerencia de Companías y Empresas         ,55,0,0,0,0
Comerío,45,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Comerío,45,Servicios Educativos                     ,61,2,424,3248228,7661
Comerío,45,Servicios de Salud y Asistencia Social   ,62,16,196,1419106,7240
Comerío,45,"Arte, Entretenimiento y Recreación       ",71,3,*,*,*
Comerío,45,Alojamiento y Servicios de Alimentos     ,72,8,40,150154,3754
Comerío,45,Otros Servicios Excepto Adm. Pública     ,81,4,*,*,*
Comerío,45,Administración Pública                   ,92,10,427,1854485,4343
Comerío,45,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Corozal,47,Total Municipio Primer Trimestre 2023 ,10,352,3849,21956348,5704
Corozal,47,"Agricultura, Bosque, Pesca y Caza        ",11,26,80,266455,3331
Corozal,47,Mineria                                  ,21,0,0,0,0
Corozal,47,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Corozal,47,Construcción                             ,23,28,130,806126,6201
Corozal,47,Manufactura                              ,31-33,23,633,3036432,4797
Corozal,47,Alimentos                                ,311,5,30,95577,3186
Corozal,47,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Corozal,47,Textiles                                 ,313,0,0,0,0
Corozal,47,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Corozal,47,Ropa                                     ,315,4,*,*,*
Corozal,47,Cuero y Productos Relacionados           ,316,0,0,0,0
Corozal,47,Productos de Madera                      ,321,0,0,0,0
Corozal,47,Papel                                    ,322,1,*,*,*
Corozal,47,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Corozal,47,Productos de Petróleo y Carbón           ,324,0,0,0,0
Corozal,47,Productos Químicos                       ,325,0,0,0,0
Corozal,47,Productos de Goma y Plásticos            ,326,1,*,*,*
Corozal,47,Productos Minerales no Metálicos         ,327,3,42,251667,5992
Corozal,47,Industrias de Materiales Primarios       ,331,0,0,0,0
Corozal,47,Productos de Metal                       ,332,3,7,27511,3930
Corozal,47,Maquinaria                               ,333,1,*,*,*
Corozal,47,Computadora y Productos Electrónicos    ,334,0,0,0,0
Corozal,47,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Corozal,47,Equipo de Transportación                 ,336,2,*,*,*
Corozal,47,Muebles y Productos Relacionados         ,337,3,5,42330,8466
Corozal,47,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Corozal,47,Comercio al por Mayor                    ,42,14,93,535396,5757
Corozal,47,Comercio al Detal                        ,44-45,80,585,2870624,4907
Corozal,47,Transportación y Almacenamiento           ,48-49,19,265,1472850,5558
Corozal,47,Información                              ,51,1,*,*,*
Corozal,47,Finanzas y Seguros                       ,52,4,74,515118,6961
Corozal,47,"Bienes Raíces, Renta o Arrendamiento     ",53,7,16,97961,6123
Corozal,47,Servicios Profesionales y Técnicos       ,54,17,54,351452,6508
Corozal,47,Gerencia de Companías y Empresas         ,55,0,0,0,0
Corozal,47,Servicios Adm. y Desperdicios Sólidos    ,56,8,69,270715,3923
Corozal,47,Servicios Educativos                     ,61,3,559,4641365,8303
Corozal,47,Servicios de Salud y Asistencia Social   ,62,59,540,3309722,6129
Corozal,47,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Corozal,47,Alojamiento y Servicios de Alimentos     ,72,38,273,892917,3271
Corozal,47,Otros Servicios Excepto Adm. Pública     ,81,14,58,291374,5024
Corozal,47,Administración Pública                   ,92,8,388,2406647,6203
Corozal,47,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Culebra,49,Total Municipio Primer Trimestre 2023 ,10,64,477,2814251,5900
Culebra,49,"Agricultura, Bosque, Pesca y Caza        ",11,1,*,*,*
Culebra,49,Mineria                                  ,21,0,0,0,0
Culebra,49,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Culebra,49,Construcción                             ,23,2,*,*,*
Culebra,49,Manufactura                              ,31-33,0,0,0,0
Culebra,49,Alimentos                                ,311,0,0,0,0
Culebra,49,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Culebra,49,Textiles                                 ,313,0,0,0,0
Culebra,49,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Culebra,49,Ropa                                     ,315,0,0,0,0
Culebra,49,Cuero y Productos Relacionados           ,316,0,0,0,0
Culebra,49,Productos de Madera                      ,321,0,0,0,0
Culebra,49,Papel                                    ,322,0,0,0,0
Culebra,49,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Culebra,49,Productos de Petróleo y Carbón           ,324,0,0,0,0
Culebra,49,Productos Químicos                       ,325,0,0,0,0
Culebra,49,Productos de Goma y Plásticos            ,326,0,0,0,0
Culebra,49,Productos Minerales no Metálicos         ,327,0,0,0,0
Culebra,49,Industrias de Materiales Primarios       ,331,0,0,0,0
Culebra,49,Productos de Metal                       ,332,0,0,0,0
Culebra,49,Maquinaria                               ,333,0,0,0,0
Culebra,49,Computadora y Productos Electrónicos    ,334,0,0,0,0
Culebra,49,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Culebra,49,Equipo de Transportación                 ,336,0,0,0,0
Culebra,49,Muebles y Productos Relacionados         ,337,0,0,0,0
Culebra,49,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Culebra,49,Comercio al por Mayor                    ,42,0,0,0,0
Culebra,49,Comercio al Detal                        ,44-45,10,28,152200,5436
Culebra,49,Transportación y Almacenamiento           ,48-49,5,19,222417,11706
Culebra,49,Información                              ,51,1,*,*,*
Culebra,49,Finanzas y Seguros                       ,52,1,*,*,*
Culebra,49,"Bienes Raíces, Renta o Arrendamiento     ",53,7,58,317485,5474
Culebra,49,Servicios Profesionales y Técnicos       ,54,3,2,16800,8400
Culebra,49,Gerencia de Companías y Empresas         ,55,0,0,0,0
Culebra,49,Servicios Adm. y Desperdicios Sólidos    ,56,1,*,*,*
Culebra,49,Servicios Educativos                     ,61,3,35,262267,7493
Culebra,49,Servicios de Salud y Asistencia Social   ,62,1,*,*,*
Culebra,49,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Culebra,49,Alojamiento y Servicios de Alimentos     ,72,16,109,544462,4995
Culebra,49,Otros Servicios Excepto Adm. Pública     ,81,2,*,*,*
Culebra,49,Administración Pública                   ,92,9,194,1099382,5667
Culebra,49,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Dorado,51,Total Municipio Primer Trimestre 2023 ,10,710,11179,93968160,8406
Dorado,51,"Agricultura, Bosque, Pesca y Caza        ",11,6,99,464537,4692
Dorado,51,Mineria                                  ,21,1,*,*,*
Dorado,51,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Dorado,51,Construcción                             ,23,29,941,6393915,6795
Dorado,51,Manufactura                              ,31-33,20,1428,21097789,14774
Dorado,51,Alimentos                                ,311,4,65,296578,4563
Dorado,51,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Dorado,51,Textiles                                 ,313,0,0,0,0
Dorado,51,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Dorado,51,Ropa                                     ,315,0,0,0,0
Dorado,51,Cuero y Productos Relacionados           ,316,0,0,0,0
Dorado,51,Productos de Madera                      ,321,1,*,*,*
Dorado,51,Papel                                    ,322,0,0,0,0
Dorado,51,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Dorado,51,Productos de Petróleo y Carbón           ,324,0,0,0,0
Dorado,51,Productos Químicos                       ,325,2,*,*,*
Dorado,51,Productos de Goma y Plásticos            ,326,1,*,*,*
Dorado,51,Productos Minerales no Metálicos         ,327,3,130,1683686,12951
Dorado,51,Industrias de Materiales Primarios       ,331,0,0,0,0
Dorado,51,Productos de Metal                       ,332,1,*,*,*
Dorado,51,Maquinaria                               ,333,2,*,*,*
Dorado,51,Computadora y Productos Electrónicos    ,334,1,*,*,*
Dorado,51,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Dorado,51,Equipo de Transportación                 ,336,0,0,0,0
Dorado,51,Muebles y Productos Relacionados         ,337,2,*,*,*
Dorado,51,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Dorado,51,Comercio al por Mayor                    ,42,29,681,4559457,6695
Dorado,51,Comercio al Detal                        ,44-45,90,1109,6502935,5864
Dorado,51,Transportación y Almacenamiento           ,48-49,12,83,910879,10974
Dorado,51,Información                              ,51,4,38,142926,3761
Dorado,51,Finanzas y Seguros                       ,52,37,146,2343988,16055
Dorado,51,"Bienes Raíces, Renta o Arrendamiento     ",53,30,85,723563,8513
Dorado,51,Servicios Profesionales y Técnicos       ,54,160,585,10449931,17863
Dorado,51,Gerencia de Companías y Empresas         ,55,1,*,*,*
Dorado,51,Servicios Adm. y Desperdicios Sólidos    ,56,33,869,9019524,10379
Dorado,51,Servicios Educativos                     ,61,10,663,5606413,8456
Dorado,51,Servicios de Salud y Asistencia Social   ,62,87,577,3920155,6794
Dorado,51,"Arte, Entretenimiento y Recreación       ",71,7,*,*,*
Dorado,51,Alojamiento y Servicios de Alimentos     ,72,84,2637,14809246,5616
Dorado,51,Otros Servicios Excepto Adm. Pública     ,81,57,237,1651529,6968
Dorado,51,Administración Pública                   ,92,11,762,4214155,5530
Dorado,51,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Fajardo,53,Total Municipio Primer Trimestre 2023 ,10,530,9745,70458465,7230
Fajardo,53,"Agricultura, Bosque, Pesca y Caza        ",11,6,16,37545,2347
Fajardo,53,Mineria                                  ,21,0,0,0,0
Fajardo,53,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Fajardo,53,Construcción                             ,23,11,16,76479,4780
Fajardo,53,Manufactura                              ,31-33,19,1214,12625491,10400
Fajardo,53,Alimentos                                ,311,5,44,176620,4014
Fajardo,53,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Fajardo,53,Textiles                                 ,313,0,0,0,0
Fajardo,53,Productos Textiles Excepto Ropa          ,314,1,*,*,*
Fajardo,53,Ropa                                     ,315,0,0,0,0
Fajardo,53,Cuero y Productos Relacionados           ,316,0,0,0,0
Fajardo,53,Productos de Madera                      ,321,0,0,0,0
Fajardo,53,Papel                                    ,322,0,0,0,0
Fajardo,53,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Fajardo,53,Productos de Petróleo y Carbón           ,324,0,0,0,0
Fajardo,53,Productos Químicos                       ,325,1,*,*,*
Fajardo,53,Productos de Goma y Plásticos            ,326,2,*,*,*
Fajardo,53,Productos Minerales no Metálicos         ,327,0,0,0,0
Fajardo,53,Industrias de Materiales Primarios       ,331,0,0,0,0
Fajardo,53,Productos de Metal                       ,332,3,6,29890,4982
Fajardo,53,Maquinaria                               ,333,2,*,*,*
Fajardo,53,Computadora y Productos Electrónicos    ,334,1,*,*,*
Fajardo,53,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Fajardo,53,Equipo de Transportación                 ,336,1,*,*,*
Fajardo,53,Muebles y Productos Relacionados         ,337,0,0,0,0
Fajardo,53,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Fajardo,53,Comercio al por Mayor                    ,42,11,47,281149,5982
Fajardo,53,Comercio al Detal                        ,44-45,104,1764,12136398,6880
Fajardo,53,Transportación y Almacenamiento           ,48-49,11,169,1304585,7719
Fajardo,53,Información                              ,51,7,118,804044,6814
Fajardo,53,Finanzas y Seguros                       ,52,16,196,1734483,8849
Fajardo,53,"Bienes Raíces, Renta o Arrendamiento     ",53,25,96,710018,7396
Fajardo,53,Servicios Profesionales y Técnicos       ,54,35,118,792220,6714
Fajardo,53,Gerencia de Companías y Empresas         ,55,0,0,0,0
Fajardo,53,Servicios Adm. y Desperdicios Sólidos    ,56,21,164,768322,4685
Fajardo,53,Servicios Educativos                     ,61,15,898,6272987,6986
Fajardo,53,Servicios de Salud y Asistencia Social   ,62,87,1029,6824889,6633
Fajardo,53,"Arte, Entretenimiento y Recreación       ",71,14,228,1662629,7292
Fajardo,53,Alojamiento y Servicios de Alimentos     ,72,80,1853,9623186,5193
Fajardo,53,Otros Servicios Excepto Adm. Pública     ,81,47,190,1065161,5606
Fajardo,53,Administración Pública                   ,92,19,1480,12020576,8122
Fajardo,53,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Florida,54,Total Municipio Primer Trimestre 2023 ,10,68,1075,6032565,5612
Florida,54,"Agricultura, Bosque, Pesca y Caza        ",11,3,5,13475,2695
Florida,54,Mineria                                  ,21,0,0,0,0
Florida,54,"Electricidad, Agua y Gas                 ",22,0,0,0,0
Florida,54,Construcción                             ,23,5,140,929494,6639
Florida,54,Manufactura                              ,31-33,9,61,242849,3981
Florida,54,Alimentos                                ,311,2,*,*,*
Florida,54,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Florida,54,Textiles                                 ,313,0,0,0,0
Florida,54,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Florida,54,Ropa                                     ,315,0,0,0,0
Florida,54,Cuero y Productos Relacionados           ,316,0,0,0,0
Florida,54,Productos de Madera                      ,321,0,0,0,0
Florida,54,Papel                                    ,322,0,0,0,0
Florida,54,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Florida,54,Productos de Petróleo y Carbón           ,324,0,0,0,0
Florida,54,Productos Químicos                       ,325,0,0,0,0
Florida,54,Productos de Goma y Plásticos            ,326,1,*,*,*
Florida,54,Productos Minerales no Metálicos         ,327,0,0,0,0
Florida,54,Industrias de Materiales Primarios       ,331,0,0,0,0
Florida,54,Productos de Metal                       ,332,3,*,*,*
Florida,54,Maquinaria                               ,333,1,*,*,*
Florida,54,Computadora y Productos Electrónicos    ,334,0,0,0,0
Florida,54,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Florida,54,Equipo de Transportación                 ,336,1,*,*,*
Florida,54,Muebles y Productos Relacionados         ,337,0,0,0,0
Florida,54,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Florida,54,Comercio al por Mayor                    ,42,3,14,129229,9231
Florida,54,Comercio al Detal                        ,44-45,14,84,343101,4085
Florida,54,Transportación y Almacenamiento           ,48-49,3,*,*,*
Florida,54,Información                              ,51,0,0,0,0
Florida,54,Finanzas y Seguros                       ,52,3,*,*,*
Florida,54,"Bienes Raíces, Renta o Arrendamiento     ",53,1,*,*,*
Florida,54,Servicios Profesionales y Técnicos       ,54,4,4,65439,16360
Florida,54,Gerencia de Companías y Empresas         ,55,0,0,0,0
Florida,54,Servicios Adm. y Desperdicios Sólidos    ,56,1,*,*,*
Florida,54,Servicios Educativos                     ,61,2,269,2054192,7636
Florida,54,Servicios de Salud y Asistencia Social   ,62,7,79,448794,5681
Florida,54,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Florida,54,Alojamiento y Servicios de Alimentos     ,72,4,21,35304,1681
Florida,54,Otros Servicios Excepto Adm. Pública     ,81,0,0,0,0
Florida,54,Administración Pública                   ,92,8,322,1284459,3989
Florida,54,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Guánica,55,Total Municipio Primer Trimestre 2023 ,10,112,2694,12576671,4668
Guánica,55,"Agricultura, Bosque, Pesca y Caza        ",11,13,111,356016,3207
Guánica,55,Mineria                                  ,21,0,0,0,0
Guánica,55,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Guánica,55,Construcción                             ,23,4,*,*,*
Guánica,55,Manufactura                              ,31-33,6,*,*,*
Guánica,55,Alimentos                                ,311,4,22,83556,3798
Guánica,55,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Guánica,55,Textiles                                 ,313,0,0,0,0
Guánica,55,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Guánica,55,Ropa                                     ,315,1,*,*,*
Guánica,55,Cuero y Productos Relacionados           ,316,0,0,0,0
